,BaFe12O19,78_Permalloy,45_Permalloy,Hastelloy_C-276,SUS301,NH4_2Fe_SO4_2_xH2O,Fe3_PO4_2_8H2O,42_Invar,FeSe,Fe_OH_3,FeS2,Fe3N,FeSO4_7H2O,SUS304,FeF3_3H2O,Fe4N,LiFePO4,MnFe2O4,Fe_OH__CH3COO_2,Fe_C5H7O2,a-FeOOH,mu-metal,C32H16FeN8,HAVAR8,g-FeOOH,FeMoO4,CuFe2O4,SUS430,LaFeO3,SUS316L,FePO4,SUS631,Iron_chromium_10,FeCl2,Ca2Fe2O5,FeS,Iron_chromium_2,FeCl3,Fe_NO3_3_9H2O,Fe2_SO4_3_xH2O,a-Fe2O3,LiFeO2,Inconel_600,FeB,NH4_Fe_SO4_2_xH2O,FeBr2,FeBr3,FeSi2,ZnFe2O4,FeSO4,KOVAR,FeO_2,FeCl2_4H2O,MgFe2O4,Fe-foil,NiFe2O4,FeCl3_6H2O,Fe3P,Fe3O4,FeTiO3,FeWO4
1200,1.5792019215931632,0.9579132799682532,0.9379686611901502,0.9724851905544678,0.9512459783618948,1.1497568635191915,1.2492497179698272,0.9363528666311581,1.0647699825940609,1.5594230928896822,1.118658277124945,1.1510023318595852,1.2418657040757528,0.9369075937207854,1.8626440300855296,1.0715906726687618,1.205807975893713,1.6773645144787093,1.556744970526435,1.6062689298643176,1.641277757566704,0.9563644953198618,1.2417250729651257,0.9347044824746793,1.6677490041861511,1.4053049131452513,1.502719138676918,1.0001292253961098,1.4229455938494966,0.9235662660090251,1.3034413995426408,0.9976239924763052,1.0008794338610265,1.0522846694038728,1.3097923595338776,1.0943139838340643,0.9915440026917058,1.2317209275684937,1.6350562428256348,1.6941888380281274,1.5507254216782083,1.7102808295675604,0.9440175617270032,1.1411559632918293,1.6247722634133261,1.1464543297899925,1.1169552083692134,0.9927274776494478,1.8106307257189358,1.3248606189544785,0.9480976736583281,1.1599734094683027,1.09377781692434,1.6662932378167654,1.0131088202916405,1.5306823767456283,1.2653233313989494,1.0233543465790584,1.4216858149446383,1.3664647392966522,1.2841736167978106
1201,1.5783498652886678,0.9580581125905039,0.938897934232014,0.973282027404988,0.9513752974281302,1.1458425815704798,1.2456933822998248,0.9373569751789695,1.0639456838749237,1.558530460604836,1.12020219634164,1.1497974332695162,1.2396787771524955,0.9372670787852205,1.8586112160157395,1.0716442763694922,1.202675036116707,1.6745577951738326,1.557264903954008,1.6062498727536016,1.6394889742744498,0.956648939593749,1.2421682605261288,0.9353297143510703,1.665889479156627,1.4073930441111833,1.5032162993387286,0.9983896405991523,1.4206985222649315,0.9246379551875646,1.3054434596263518,0.9962245245270865,0.9991467236841753,1.053172585354869,1.306445752047848,1.0943886257848268,0.9902920705107139,1.231698719588169,1.633787238769173,1.6943224033492545,1.5540485677695908,1.70567587045341,0.9440518482335033,1.1398287791897745,1.6251319850306953,1.1470302122998337,1.1158333957948232,0.9948208010254525,1.8127302777283103,1.3303017814686,0.9487989097181763,1.1554115893497137,1.093522838503836,1.6684968118286874,1.0116217336782267,1.5311581236661715,1.2651828980236421,1.0231610699572575,1.4180404637426087,1.364448377987684,1.282247730190845
1202,1.5774978089841878,0.9584339890623069,0.9398272072738607,0.97425000521794,0.9515046164943632,1.1419282996218392,1.242137046629887,0.9383610837267627,1.0633203466210563,1.557637828320006,1.1217461155583068,1.148592534679469,1.2374918502292782,0.9376265638496492,1.8538894987842618,1.0716978800702217,1.1994311393937875,1.6717510758690073,1.5580588011946763,1.6062308156428862,1.6377391880004628,0.9569333838676312,1.2426558691326137,0.9359549462274499,1.6640299541271366,1.4094811750770773,1.50371346000053,0.9966500558022263,1.4184514506804076,0.9257096443660847,1.3074459876759739,0.9946905507258885,0.9973734411463656,1.0540605013058493,1.3030991445618796,1.094463267735588,0.9889127491644247,1.231676511607845,1.6325182347127343,1.694455968670379,1.5573717138609129,1.7001841832071092,0.9440861347400027,1.1385015950877442,1.625491706648058,1.1476060948096645,1.1147115832204537,0.9969141244014191,1.8148298297376466,1.3357429439826227,0.9495001457780117,1.1508497692312074,1.0932678600833368,1.6688777581813357,1.0100889346584516,1.5316338705867063,1.2650424646483378,1.0229677933354604,1.4143951125406453,1.3624320166787525,1.2803218435839145
1203,1.5766457526796922,0.9589141246328649,0.9407564803157243,0.9752179830309096,0.9516664858008481,1.1385425193889849,1.238580710959885,0.939365192274574,1.063267635062604,1.556856122373155,1.1226984258355526,1.1473876360894,1.235304923306021,0.9379860489140843,1.8491677815526983,1.071751483770952,1.1961872426708093,1.6661743840377277,1.5588526984353588,1.6062117585321702,1.6360410237959908,0.9572178281415183,1.2431727454323631,0.9365801781038409,1.6621704290976123,1.4115693060430092,1.5042106206623405,0.994826308723944,1.4162043790958425,0.9267813335446242,1.3094485157256321,0.993117593995543,0.9955621906447024,1.0549484172568455,1.2997525370758503,1.0945379096863506,0.9875334278181105,1.2316213152178077,1.6311946396975245,1.6945644067224506,1.5606948599522954,1.6946924959607084,0.944416379286309,1.1371744109856896,1.6258514282654273,1.1481819773195057,1.1135897706460638,0.9990074477774239,1.8169293817470211,1.3410810850823867,0.9502013818378598,1.146287949112618,1.093012881662833,1.6692587045339908,1.0083354897745076,1.5321096175072495,1.2649208904468063,1.0227745167136597,1.4107497613386157,1.3601078409280078,1.278395956976949
1204,1.5757936963751966,0.9593942602034228,0.9416857533575881,0.9761859608438792,0.951878118847081,1.1369988381214051,1.2350383663414948,0.9403693008223855,1.0632149235041515,1.5564610514859663,1.1234872795281412,1.1463107967846211,1.2329776707196751,0.9383455339785195,1.844446064321135,1.0718598116431552,1.192943345947831,1.66059530797964,1.5596465956760415,1.6061927014214543,1.6343428595915186,0.9575022724154056,1.2436896217321125,0.9372309173080164,1.6597230362743385,1.4126376082435514,1.504707781324151,0.9928738919390072,1.4139573075112777,0.9278530227231637,1.3114510437752906,0.9915446372651976,0.9937509401430392,1.0559188156690946,1.2964059295898207,1.0946125516371132,0.9861541064717962,1.2313577874883084,1.6295262870035554,1.694200007932308,1.5633460905214729,1.6892008087143076,0.9448503930210763,1.1358472268836348,1.6261059938087792,1.1485972304291208,1.1125594711656956,1.0011007711534285,1.8190289337563956,1.3457686161820535,0.950902617897708,1.1425432207527957,1.0927277866050658,1.6696396508866462,1.0065820448905636,1.5325853644277927,1.264865050117949,1.022581240091859,1.4071543268358477,1.3570959607258148,1.2764700703699834
1205,1.574941640070701,0.9598743957739806,0.9426150263994517,0.9771539386568487,0.9520897518933137,1.1354551568538254,1.231501862632161,0.9413734093701969,1.063162211945699,1.5560659805987775,1.1242761332207296,1.1453126989265643,1.230044410092102,0.9387050190429547,1.8397243470895714,1.071990985468444,1.1896994492248527,1.6550162319215524,1.560440492916724,1.6061736443107384,1.6326446953870464,0.9580811705102298,1.2442064980318621,0.9379491533694293,1.656760569793114,1.4135641765709404,1.5044410695838648,0.9909214751540705,1.4117102359267126,0.9289247119017032,1.313453571824949,0.9899716805348522,0.991939689641376,1.0569399311247314,1.2930593221037914,1.094421051277123,0.984774785125482,1.231094259758809,1.6278579343095863,1.6938356091421654,1.5659723878416165,1.6837091214679067,0.9452844067558438,1.1345200427815803,1.6263328990040689,1.1488717444582341,1.1116424958507358,1.0031940945294333,1.818338901466466,1.3504561472817203,0.9516038539575562,1.1393009080283907,1.0924301186153837,1.6700205972393014,1.0048286000066196,1.5321904524704448,1.2648092097890917,1.0223879634700581,1.40356074462768,1.3540840805236218,1.2746236828119941
1206,1.5740895837662054,0.9603545313445385,0.9435442994413155,0.9781219164698183,0.9523013849395465,1.1339114755862454,1.2279653589228272,0.942408103961375,1.0631095003872466,1.5556709097115888,1.1250649869133182,1.1443146010685077,1.2271111494645288,0.9391851833282545,1.835002629858008,1.0721221592937324,1.1864555525018743,1.6494371558634646,1.5612343901574066,1.6061545872000227,1.6309465311825744,0.9586824702892668,1.2447233743316115,0.9386673894308422,1.6537981033118894,1.4144907448983293,1.5036309458773467,0.9889690583691337,1.4094631643421476,0.9301153053907429,1.3154560998746074,0.9883987238045067,0.9901284391397128,1.0579610465803684,1.290222215039171,1.0941440252697014,0.9833954637791678,1.23083073202931,1.626189581615617,1.6934712103520229,1.5685986851617602,1.6782174342215062,0.9457184204906112,1.1331247131494875,1.6265598041993585,1.1491462584873475,1.1107255205357762,1.005275164167674,1.8162783719032443,1.355143678381387,0.9524140393762391,1.1360585953039857,1.092132450625702,1.6704015435919566,1.0030751551226755,1.530552026019426,1.2647533694602342,1.0222910462965433,1.3999671624195127,1.3510722003214288,1.2738871895170747
1207,1.5732375274617254,0.9608346669150877,0.9444735724831622,0.9790898942827703,0.9525130179857755,1.1323677943186938,1.2244288552135576,0.9436711529372463,1.063056788828795,1.5552758388244075,1.1258538406058924,1.143316503210469,1.224177888837009,0.9397118465447637,1.8300740708203078,1.0722533331190187,1.183211655778955,1.6438580798054785,1.5620282873980749,1.6061355300893072,1.629248366978133,0.9592837700682929,1.2452402506313516,0.9393856254922419,1.6508356368307187,1.4154173132257013,1.5028208221708432,0.9870166415842325,1.4072160927576236,0.9313740686889886,1.3174586279242293,0.9868257670741899,0.9883171886380825,1.0589821620359867,1.2875814236690597,1.093866999262285,0.9820161424328786,1.2305672042998153,1.6245212289216784,1.693106811561887,1.571224982481856,1.6727257469752053,0.9461524342253708,1.1315630457702095,1.626786709394644,1.1494207725164558,1.109808545220833,1.006984116848481,1.8142178423400601,1.3598312094809686,0.9532500970656147,1.1328162825796395,1.0918347826360253,1.6707824899446049,1.0013217102387633,1.5289135995684373,1.264697529131378,1.0222055133161831,1.3963735802114103,1.3480603201192904,1.2731506962221686
1208,1.5722200767117118,0.9613148024856455,0.9458291984117831,0.9800578720957398,0.9527246510320083,1.1308241130511139,1.2208923515042238,0.9449342019131406,1.0630040772703426,1.5548807679372187,1.126642694298481,1.1423184053524122,1.221244628209436,0.9402385097612824,1.8247473760917203,1.0723845069443074,1.1799677590559767,1.6382790037473909,1.5619489777348328,1.6061164729785913,1.627644492338321,0.95988506984733,1.245757126931101,0.9401038615536548,1.647873170349494,1.4163438815530902,1.502010698464325,0.9850642247992957,1.4049690211730586,0.9326328319872571,1.3193432189928456,0.9852528103438444,0.9865059381364193,1.0600032774916235,1.2849406322989003,1.093589973254863,0.9806368210865644,1.230303676570316,1.6228528762277092,1.6927424127717443,1.573851279802,1.6672340597288045,0.9465864479601381,1.130001378390903,1.6270136145899337,1.1496952865455692,1.1088915699058735,1.008693069529319,1.8121573127768384,1.3645187405806354,0.9540861547550056,1.1295739698552345,1.0915371146463435,1.67116343629726,0.9995682653548192,1.5272751731174186,1.2646416888025205,1.0221199803358216,1.3927799980032427,1.3450484399170974,1.2724142029272492
1209,1.5701375900730032,0.9618605424467246,0.9472756389533534,0.9809126693539504,0.952936284078241,1.129280431783534,1.21735584779489,0.9461972508890348,1.0631196431184642,1.5544800598179227,1.1274315479910695,1.1413203074943556,1.2183113675818629,0.9407651729778012,1.819420681363133,1.072515680769596,1.1767148088673318,1.6323586903088994,1.5617840023952583,1.6060974158678754,1.626647783011577,0.960486369626367,1.2462740032308504,0.9408220976150676,1.6449107038682693,1.4172704498804791,1.5012005747578068,0.9831118080143589,1.4027219495884937,0.9338915952855257,1.321045775069156,0.9836324523620955,0.9845921487883361,1.0610243929472603,1.282299840928741,1.0933129472474414,0.9792772863229948,1.2300456048895103,1.6211837888846814,1.6923780139816018,1.5764775771221435,1.66099364007045,0.9470204616949056,1.1284397110115965,1.6272405197852233,1.1499698005746823,1.1079745945909136,1.0104020222101573,1.8100967832136168,1.3692062716803022,0.9549222124443965,1.1263316571308293,1.0912394466566615,1.6702922906427151,0.9978148204708752,1.5256367466664,1.2645922249120987,1.0220344473554601,1.389186415795075,1.3420365597149044,1.2716777096323297
1210,1.5680551034342947,0.9624882960149442,0.9487220794949237,0.9817372753816102,0.9531612641838495,1.1277367505159543,1.2139702433545894,0.9474602998649291,1.0632591036434396,1.5536566278283006,1.1282204016836581,1.1403222096362988,1.2153781069542897,0.94129183619432,1.8140939866345456,1.0726468545948846,1.1734594436413175,1.6262264835686988,1.5616190270556838,1.6060783587571594,1.6256510736848329,0.961087669405404,1.24682721791327,0.9415403336764805,1.641864449307362,1.418197018207868,1.5003904510512884,0.9811497505908788,1.4005011304002921,0.9351503585837941,1.3227483311454662,0.981952836949865,0.9824038063242503,1.0619886805993606,1.2796590495585818,1.0930359212400198,0.9779205611701173,1.2301966705258336,1.6194596117941524,1.6915611638709531,1.5791038744422872,1.6538172122364276,0.9477035417153562,1.1268823723116084,1.6272363022737832,1.1501488593548357,1.1071863929598067,1.0121120693401495,1.808036253650395,1.3715557922300128,0.9557582701337872,1.1230893444064243,1.0909328179430788,1.6671773357020423,0.9960473016365736,1.5239983202153813,1.2646005209585685,1.0219489143750986,1.3857171730886169,1.3390246795127114,1.2709412163374103
1211,1.5659726167955859,0.963116049583164,0.950168520036494,0.9825618814092699,0.9534614995891815,1.1261930692483746,1.2107381807319573,0.9487233488408234,1.0633985641684152,1.5528331958386785,1.1290092553762465,1.1393123879724223,1.2128809237030982,0.9418184994108387,1.808767291905958,1.0727705607381837,1.1702040784153034,1.6200942768284985,1.561454051716109,1.6060648343301056,1.6246543643580889,0.9616889691844411,1.2473922628008645,0.9422686166089211,1.6386427054413093,1.4188469556335626,1.4995803273447703,0.9790476344497026,1.398428331229175,0.9364091218820627,1.3244508872217766,0.9802732215376346,0.9802154638601644,1.0628709885231562,1.2770182581884224,1.0927974311243738,0.9765638360172397,1.2303477361621566,1.6177354347036235,1.6906585554354119,1.581730171762431,1.6466407844024054,0.948640049671335,1.1253340997810404,1.62711729824564,1.1501279926160377,1.1068129958797706,1.013831201049579,1.8059757240871734,1.373720979923603,0.9565943278231781,1.1198470316820193,1.0906170715853607,1.6640623807613695,0.9942594797366126,1.5223598937643628,1.2646088170050385,1.021863381394737,1.3825083523042239,1.3357757566681898,1.2702047230424909
1212,1.5638901301569152,0.9637438031513723,0.951614960578038,0.9833864874369146,0.953761734994508,1.1246493879808228,1.2075061181093842,0.9499863978166947,1.0635380246933879,1.5520097638490715,1.1297981090688207,1.1379149779271727,1.210745054416227,0.9423451626273479,1.8034405971774676,1.0726473857219365,1.1669487131893483,1.6139620700884096,1.5612890763765377,1.606052295768405,1.6236576550313628,0.9624788307561324,1.2479573076884485,0.9433290485499211,1.635420961575315,1.4184031142627829,1.4987702036382669,0.9769455183085645,1.3963555320580956,0.9376678851803083,1.326153443298056,0.9785936061254348,0.9780271213961185,1.0637532964469358,1.2743774668183112,1.0926040660343603,0.9752071108643868,1.2304988017984773,1.6160112576131258,1.6897559469998868,1.584356469082527,1.6394643565685139,0.9495765576272966,1.1237858272505004,1.6269982942174992,1.15010712587724,1.106439598799741,1.015550332758977,1.8039151945239893,1.3758861676171537,0.9574303855125537,1.1173942224698457,1.0903013252276483,1.6609474258207533,0.992471657836684,1.5203506337405879,1.2646171130515083,1.021777848414377,1.3792995315198893,1.3323304310258741,1.2694682297475848
1213,1.5618076435182064,0.9643715567195921,0.9530614011196082,0.9842110934645744,0.95406197039984,1.123101759026737,1.2042740554867521,0.9512494467925889,1.0636774852183633,1.5511863318594494,1.1311189311758896,1.1365175678818977,1.2086091851293173,0.9430127471845754,1.7981139024488801,1.072524210705687,1.163693347963334,1.607829863348209,1.561124101036963,1.606039757206704,1.6226609457046188,0.9633556687072314,1.248522352576043,0.9443894804909402,1.6321992177092621,1.417959272891995,1.4961431708210116,0.9748434021673881,1.3942827328869782,0.9390775875972975,1.3278559993743662,0.9769139907132044,0.9758387789320326,1.0646356043707315,1.271989853608475,1.0924107009443431,0.9738503857115093,1.2306498674348003,1.6142870805225968,1.6888533385643456,1.5869827664026706,1.6322879287344916,0.9505130655832754,1.1222375547199321,1.626879290189356,1.1500862591384418,1.106066201719705,1.0172694644684064,1.7984216654287395,1.3780513553107439,0.9584196102910608,1.1149890463292464,1.0899855788699304,1.6578324708800805,0.9906838359367229,1.516489250972589,1.264625409097978,1.0228130688418438,1.3760907107354963,1.3288851053834954,1.268319724182328
1214,1.5597251568794979,0.9649993102878117,0.9545078416611785,0.9850356994922341,0.954362205805172,1.121528116568311,1.2010419928641203,0.952798441945721,1.0638169457433388,1.5503628998698273,1.1325551058887822,1.1351201578366226,1.2064733158424072,0.9437896969539322,1.7927117681038731,1.0724010356894376,1.16043798273732,1.6016976566080088,1.5609591256973885,1.606027218645003,1.6216642363778746,0.9642325066583304,1.2490873974636372,0.9454499124319594,1.6289774738432095,1.417515431521207,1.4933321781072249,0.9727412860262118,1.392209933715861,0.9406529311185714,1.3295585554506766,0.975234375300974,0.9736504364679468,1.065517912294527,1.2699973725945681,1.0922173358543261,0.9724936605586317,1.2308009330711236,1.6125629034320677,1.6879507301288041,1.5885818267708771,1.6251115009004693,0.9514495735392542,1.1205861154429644,1.626760286161213,1.1500653923996438,1.1056928046396686,1.0189995365493756,1.7929085255066064,1.380216543004334,0.9594915636975557,1.112583870188647,1.0896698325122123,1.6547175159394074,0.988896014036762,1.51262786820459,1.264633705144448,1.0238546915134283,1.3728818899511033,1.3254397797411168,1.2669486824963172
1215,1.5576426702407893,0.9656270638560315,0.9559542822027488,0.9858603055198939,0.9546624412105039,1.1199544741098852,1.1978099302414882,0.9543595875160453,1.0639564062683142,1.5495394678802052,1.1339912806016748,1.1337227477913476,1.2043374465554972,0.944566646723289,1.7869726998297424,1.0722778606731882,1.1571826175113056,1.5955654498678082,1.5611868411084677,1.6060146800833022,1.6206675270511306,0.9651093446094294,1.2496524423512314,0.9465103443729785,1.6257557299771566,1.4170715901504192,1.490521185393438,0.9706391698850355,1.390137134544744,0.9422282746398453,1.331253981543386,0.9735547598887436,0.971462094003861,1.0664002202183227,1.2680048915806612,1.092023970764309,0.9711369354057542,1.2309519987074469,1.6108387263415387,1.687048121693263,1.5899024361230303,1.6179350730664472,0.9523860814952331,1.1187476084376242,1.6266412821330698,1.1500445256608456,1.1053194075596324,1.0207784713174042,1.7873953855844733,1.3823817306979242,0.9605635171040507,1.1101786940480478,1.0893540861544941,1.6516025609987346,0.9871081921368009,1.508766485436591,1.2646420011909179,1.024896314185013,1.36967306916671,1.3219944540987383,1.2655776408103063
1216,1.5548624886248468,0.966518394251743,0.9574007227443191,0.986961936431913,0.9549626766158359,1.1183808316514592,1.194588903464835,0.9559207330863695,1.0640175425125997,1.5488210104240536,1.1354274553145673,1.1323253377460725,1.2022015772685875,0.9453435964926459,1.7812336315556114,1.0721546856569386,1.154023597451326,1.5886433700238647,1.5615442971217022,1.6060021415216013,1.6198375010995647,0.9659861825605285,1.2502174872388259,0.9475707763139977,1.6225339861111037,1.4166277487796313,1.487710192679651,0.9685370537438591,1.3880643353736268,0.9438036181611191,1.3328407535404367,0.9718313227018056,0.9692408733955229,1.0672825281421183,1.266012410566754,1.0918306056742917,0.9697118727579916,1.2310124558199589,1.6091069799132438,1.6859793515667054,1.5912230454751835,1.610741235753,0.9533225894512118,1.116909101432284,1.6265404749970147,1.1500236589220474,1.1049460104795963,1.0225574060854328,1.7818822456623402,1.3831919458875426,0.9616354705105458,1.1077735179074486,1.0890384695626156,1.6484876060580618,0.9853203702368399,1.504905102668592,1.2646205812943763,1.0259379368565973,1.366464248382317,1.3185491284563597,1.2642065991242954
1217,1.5516730767486528,0.9676306284233739,0.9588471632858631,0.9880981354727995,0.9552933384064037,1.116807189193062,1.191773602397102,0.9574818786566653,1.0640327379563614,1.548190532139079,1.136863630027434,1.1309279277008228,1.2000657079817163,0.9461205462619885,1.775494563281585,1.0720315106406915,1.151105977321189,1.5817013028239075,1.56190175313493,1.6059896029599006,1.6190282744794888,0.9668630205116115,1.2508963772085762,0.9486312082549976,1.6190505144597005,1.4161839074088516,1.4848991999659154,0.9664255844742033,1.3859915362025472,0.9453789616823643,1.334427525537459,0.970071158479396,0.9669640346345048,1.0679996736215502,1.2640199295528833,1.0916372405842782,0.9682782827198856,1.2309655911757802,1.6073662679418745,1.684629494824198,1.5925436548273126,1.6029073502372801,0.9543254090492915,1.1150705944269774,1.6265129126376507,1.1497569488568296,1.1048137581264923,1.024336340853429,1.7763691057403073,1.382397256557398,0.9627074239170212,1.105368341766893,1.0887276237275423,1.64316359740236,0.9835325483369114,1.5010437199006632,1.2645817316276766,1.0269795595281628,1.36326441868499,1.3151038028140438,1.2628355574383094
1218,1.548483664872401,0.9687428625950248,0.9604428675321557,0.9892343345137066,0.9556840208546658,1.1152335467346361,1.188958301329318,0.9590430242269896,1.0640479334001236,1.5475600538540928,1.1382998047403265,1.129530517655548,1.1979464885163178,0.9468974960313453,1.769755495007454,1.071908335624442,1.148188357190999,1.574759235623824,1.5622592091481644,1.6059770643981996,1.6182190478593983,0.9677752535076385,1.2517998438624247,0.9497819257602086,1.615522283421632,1.4157400660380637,1.4820882072521284,0.9642956647405246,1.38391873703143,0.9469543052036382,1.3360142975345097,0.9683109942569543,0.9646871958734452,1.0687063179300758,1.2620274485389764,1.0915307470299638,0.9668446926817533,1.2309187265316008,1.6056255559704735,1.6832796380816661,1.593864264179466,1.5950734647214178,0.9553592280555745,1.1132320874216373,1.6264853502782863,1.149448195886328,1.10475447427679,1.0261152756214573,1.7708559658181742,1.3816025672272392,0.9637793773235162,1.1029631656262937,1.0884167778924636,1.637699135202631,0.9817572342531294,1.4971823371326642,1.2645428819609763,1.0280211821997474,1.360171432569606,1.3116584771716653,1.2614645157522986
1219,1.545294252996149,0.9698550967666759,0.9621558313662101,0.9903705335546137,0.9560747033029279,1.11365990427621,1.1861430002615339,0.9606041697973138,1.0640631288438858,1.5469295755691064,1.1397359794532191,1.1281332254240597,1.1959399482764137,0.9476750268159495,1.7640164267333234,1.0717842295592561,1.1452707370608088,1.5678171684237407,1.5626166651613986,1.6059645258364987,1.6174098212393078,0.9689270257831742,1.252703310516273,0.9510753406806643,1.6119940523835639,1.414959484598635,1.4792772145383415,0.9621657450068459,1.381845937860313,0.9485296487249121,1.3376010695315608,0.9665508300345126,0.9624103571123857,1.069412962238601,1.2600349675250695,1.0914250105871626,0.9654111026436211,1.2308718618874215,1.6038848439990725,1.681929781339134,1.5951848735316192,1.5872395792055554,0.9563930470618575,1.111393580416297,1.6264577879189221,1.1491394429158268,1.1046951904270879,1.027894210389486,1.765342825896041,1.3808078778970803,0.9648799368818323,1.100558971868123,1.0881059320573847,1.632234673002902,0.9800016889225818,1.4925414169765827,1.264504032294276,1.029062804871332,1.3570784464542216,1.3078182643037193,1.2600934740662875
1220,1.5421048411198974,0.9709673309383269,0.9638687952002645,0.9915067325955207,0.9564653857511899,1.1120862618177842,1.1833276991937498,0.9623694442463674,1.064078324287648,1.5462990972841202,1.1409604174033403,1.1267519101584098,1.1939334080365096,0.9485313502529292,1.7582773584591924,1.0715338620654309,1.1423531169306187,1.5608751012236572,1.562974121174633,1.6059738082071253,1.616600594619217,0.9700787980587099,1.2536067771701216,0.9523687556011201,1.6084658213454954,1.4132501788586933,1.4761439762346473,0.9600358252731672,1.3807979315199166,0.9502592935005166,1.3391878415286116,0.964790665812071,0.9601335183513261,1.0701196065471266,1.2583140879020873,1.0913192741443614,0.9639775126054889,1.2308249972432421,1.6021441320276715,1.6805799245966022,1.5965054828837724,1.579405693689693,0.9574268660681405,1.109555073410957,1.6264302255595577,1.1488306899453256,1.1046359065773854,1.0296731451575145,1.7574151185409648,1.3800131885669211,0.9662575768861396,1.098288000977249,1.0877950862223058,1.626770210803173,0.9782461435920341,1.4874045296139184,1.2644651826275757,1.0292008077548003,1.3539854603388373,1.3037268112551559,1.2587224323802766
1221,1.5389154292436455,0.9720795651099778,0.9655817590343189,0.9926429316364278,0.956856068199452,1.111367034217158,1.1805123981259658,0.9643474005299787,1.0640935197314099,1.545668618999134,1.1417290739486212,1.1253705948927597,1.1919268677966055,0.9493876736899088,1.7525382901850617,1.0712834945716057,1.1394354968004285,1.5539330340235737,1.5633315771878675,1.6060058258024204,1.6157913679991265,0.9712305703342456,1.25451024382397,0.9536621705215759,1.6049375903074272,1.4115408731187515,1.4726749903205893,0.9579059055394885,1.379952723185779,0.9520021627577158,1.3407746135256626,0.9630305015896292,0.9578566795902665,1.070826250855652,1.2574976759577416,1.0912135377015602,0.9625439225673567,1.2307781325990625,1.6004034200562707,1.6792300678540701,1.597473571671997,1.5715718081738306,0.9584606850744235,1.1077165664056168,1.6264026632001936,1.1485219369748243,1.1045766227276832,1.031452079925543,1.7482560277341006,1.3792184992367622,0.9676352168904468,1.0960170300863752,1.087484240387227,1.621305748603444,0.9764905982614864,1.4822676422512542,1.2644263329608754,1.0286736460720134,1.3508924742234532,1.2996353582065925,1.257327450231417
1222,1.5357260173674516,0.9731917992816087,0.9672947228683421,0.9937791306773143,0.9572467506477069,1.1109911248216977,1.1776970970582328,0.9663253568135539,1.0641087151751718,1.5450381407141591,1.1424977304938881,1.123989279627135,1.1899203275567378,0.950243997126873,1.747174692918495,1.071033127077785,1.1365178766702915,1.5469909668236166,1.5633601123975942,1.6060378433977147,1.6149821413790506,0.9723823426097604,1.255413710477802,0.9549555854420081,1.601409359269423,1.4098315673788409,1.4692060044065944,0.9557759858058485,1.379107514851657,0.953745032014883,1.3423427955308669,0.9612703373672196,0.955603131124563,1.0715328951641645,1.2566812640134106,1.091107801258761,0.9611103325292506,1.230731267954884,1.5986627080849012,1.677880211111563,1.5975441967538364,1.5637379226581107,0.9594945040806876,1.1058277932627176,1.6263751008408296,1.1482131840043286,1.104517338877982,1.0332010204182394,1.7390969369274032,1.3784238099066177,0.9690128568947292,1.0937460591955426,1.0871733945521538,1.6158412864038143,0.9747350529309706,1.4771307548886834,1.264387483294176,1.028146484389236,1.3477994881081252,1.2955439051581035,1.2559182308602108
1223,1.5322896524571488,0.9743040334532597,0.9690076867023965,0.9949153297182214,0.9576434784336509,1.1106152154262305,1.1751536741651578,0.9683033130971652,1.0639730613560225,1.5441832197578502,1.143266387039169,1.122607964361485,1.1879137873168335,0.9511003205638527,1.7419268088199,1.0707827595839599,1.1336109580600415,1.5409002403979584,1.5627301147827495,1.6060698609930097,1.6138627132592025,0.9735341148852962,1.2563171771316504,0.9562490003624637,1.5980260087820284,1.408122261638899,1.4657370184925362,0.9536551627423197,1.3782623065175192,0.9554879012720822,1.3436793657537767,0.9595101731447779,0.9536397552883451,1.0721525580116706,1.2558648520690647,1.0910020648159597,0.9596767424911183,1.2310528890440977,1.5969912772454395,1.6765157321840054,1.5976148218356774,1.5559040371422483,0.9607004196733043,1.1038898714051288,1.6262913964487244,1.1478704760400797,1.1045017484373116,1.0348584323141308,1.729937846120539,1.375804618405046,0.9703904968990364,1.0914750883046684,1.0868108824021645,1.6103768242040855,0.972979507600423,1.4719938675260191,1.2644956200256927,1.0276193227064492,1.3447065019927409,1.29145245210954,1.254509011488979
